id,grade,year,season,measure,score
1030810,8,2008,spring,rc,8
1030810,8,2008,spring,lwid,9.1
1030810,8,2008,spring,wa,12.9
1030810,8,2008,spring,rf,18
1030810,8,2008,spring,cap,10.4
1030810,8,2008,spring,punc,13
1030810,8,2008,spring,ue,11.8
1030810,8,2008,spring,lang,11.7
1030810,8,2008,spring,wf,18
1030810,8,2008,spring,ws,10.9
1030810,8,2008,spring,ce,13
1030810,8,2008,spring,psdi,13
1030810,8,2008,spring,comp,13
1030810,8,2008,spring,maths,13
1030810,8,2008,spring,calc,18
1030810,8,2008,spring,mf,18
1040810,8,2008,fall,rc,6.2
1040810,8,2008,fall,lwid,11.6
1040810,8,2008,fall,wa,8.6
1040810,8,2008,fall,rf,5.4
1040810,8,2008,fall,cap,3
1040810,8,2008,fall,punc,2.9
1040810,8,2008,fall,ue,4.5
1040810,8,2008,fall,lang,3.5
1040810,8,2008,fall,wf,5.3
1040810,8,2008,fall,ws,11.9
1040810,8,2008,fall,ce,6.6
1040810,8,2008,fall,psdi,4.2
1040810,8,2008,fall,comp,5.6
1040810,8,2008,fall,maths,5.4
1040810,8,2008,fall,calc,12.1
1040810,8,2008,fall,mf,11.6
1040810,8,2008,spring,rc,7.8
1040810,8,2008,spring,lwid,12.4
1040810,8,2008,spring,wa,18
1040810,8,2008,spring,rf,7.6
1040810,8,2008,spring,cap,5.1
1040810,8,2008,spring,punc,6.8
1040810,8,2008,spring,ue,8.9
1040810,8,2008,spring,lang,6.9
1040810,8,2008,spring,wf,6.1
1040810,8,2008,spring,ws,14
1040810,8,2008,spring,ce,7.2
1040810,8,2008,spring,psdi,9.2
1040810,8,2008,spring,comp,9.1
1040810,8,2008,spring,maths,8.5
1040810,8,2008,spring,calc,18
1040810,8,2008,spring,mf,13
1050810,4,2008,fall,rc,2
1050810,4,2008,fall,lwid,3.5
1050810,4,2008,fall,wa,4.7
1050810,4,2008,fall,rf,2
1050810,4,2008,fall,cap,1.1
1050810,4,2008,fall,punc,2.8
1050810,4,2008,fall,ue,2.5
1050810,4,2008,fall,lang,2.1
1050810,4,2008,fall,wf,2.3
1050810,4,2008,fall,ws,5.9
1050810,4,2008,fall,ce,1.2
1050810,4,2008,fall,psdi,2.8
1050810,4,2008,fall,comp,2.3
1050810,4,2008,fall,maths,2.1
1050810,4,2008,fall,calc,2.4
1050810,4,2008,fall,mf,2
1050810,4,2008,spring,rc,4.8
1050810,4,2008,spring,lwid,4.1
1050810,4,2008,spring,wa,5.1
1050810,4,2008,spring,rf,3.1
1050810,4,2008,spring,cap,3.9
1050810,4,2008,spring,punc,2.6
1050810,4,2008,spring,ue,5.1
1050810,4,2008,spring,lang,3.9
1050810,4,2008,spring,wf,3.3
1050810,4,2008,spring,ws,8.1
1050810,4,2008,spring,ce,4.6
1050810,4,2008,spring,psdi,6.4
1050810,4,2008,spring,comp,4.2
1050810,4,2008,spring,maths,5
1050810,4,2008,spring,calc,4.8
1050810,4,2008,spring,mf,5.5
1060810,7,2008,fall,rc,3.2
1060810,7,2008,fall,lwid,8
1060810,7,2008,fall,wa,12.9
1060810,7,2008,fall,rf,4.7
1060810,7,2008,fall,cap,6.6
1060810,7,2008,fall,punc,2.4
1060810,7,2008,fall,ue,4.7
1060810,7,2008,fall,lang,4.6
1060810,7,2008,fall,wf,3.6
1060810,7,2008,fall,ws,5.6
1060810,7,2008,fall,ce,6.3
1060810,7,2008,fall,psdi,4.6
1060810,7,2008,fall,comp,6.9
1060810,7,2008,fall,maths,6
1060810,7,2008,fall,calc,8.8
1060810,7,2008,fall,mf,11.3
1060810,7,2008,spring,rc,5.5
1060810,7,2008,spring,lwid,8.5
1060810,7,2008,spring,wa,8.6
1060810,7,2008,spring,rf,4.9
1060810,7,2008,spring,cap,4.3
1060810,7,2008,spring,punc,3.6
1060810,7,2008,spring,ue,1.9
1060810,7,2008,spring,lang,3.3
1060810,7,2008,spring,wf,5.7
1060810,7,2008,spring,ws,9.7
1060810,7,2008,spring,ce,7
1060810,7,2008,spring,psdi,3.5
1060810,7,2008,spring,comp,8.4
1060810,7,2008,spring,maths,6.2
1060810,7,2008,spring,calc,8.1
1060810,7,2008,spring,mf,10.7
1070810,6,2008,fall,rc,6.2
1070810,6,2008,fall,lwid,5.3
1070810,6,2008,fall,wa,5.5
1070810,6,2008,fall,rf,8.1
1070810,6,2008,fall,cap,6.3
1070810,6,2008,fall,punc,6.1
1070810,6,2008,fall,ue,6.6
1070810,6,2008,fall,lang,6.3
1070810,6,2008,fall,wf,6.1
1070810,6,2008,fall,ws,8.3
1070810,6,2008,fall,ce,5.3
1070810,6,2008,fall,psdi,6.4
1070810,6,2008,fall,comp,4.2
1070810,6,2008,fall,maths,5.2
1070810,6,2008,fall,calc,6.2
1070810,6,2008,fall,mf,11.3
1070810,6,2008,spring,rc,6.7
1070810,6,2008,spring,lwid,6.1
1070810,6,2008,spring,wa,5.6
1070810,6,2008,spring,rf,11.4
1070810,6,2008,spring,cap,6.6
1070810,6,2008,spring,punc,5.7
1070810,6,2008,spring,ue,6.5
1070810,6,2008,spring,lang,6.2
1070810,6,2008,spring,wf,6.6
1070810,6,2008,spring,ws,6.8
1070810,6,2008,spring,ce,6
1070810,6,2008,spring,psdi,5.6
1070810,6,2008,spring,comp,4.9
1070810,6,2008,spring,maths,5.5
1070810,6,2008,spring,calc,8.1
1070810,6,2008,spring,mf,12.9
1080810,7,2008,fall,rc,4
1080810,7,2008,fall,lwid,2.7
1080810,7,2008,fall,wa,2.2
1080810,7,2008,fall,rf,3.8
1080810,7,2008,fall,cap,2.9
1080810,7,2008,fall,punc,2.1
1080810,7,2008,fall,ue,3.3
1080810,7,2008,fall,lang,2.7
1080810,7,2008,fall,wf,3
1080810,7,2008,fall,ws,3.2
1080810,7,2008,fall,ce,3.9
1080810,7,2008,fall,psdi,3.6
1080810,7,2008,fall,comp,4.2
1080810,7,2008,fall,maths,3.9
1080810,7,2008,fall,calc,4.9
1080810,7,2008,fall,mf,5.6
1080810,7,2008,spring,rc,3.8
1080810,7,2008,spring,lwid,3.2
1080810,7,2008,spring,wa,2.3
1080810,7,2008,spring,rf,7.3
1080810,7,2008,spring,cap,5
1080810,7,2008,spring,punc,2.7
1080810,7,2008,spring,ue,3.1
1080810,7,2008,spring,lang,3.6
1080810,7,2008,spring,wf,4.6
1080810,7,2008,spring,ws,5
1080810,7,2008,spring,ce,4.4
1080810,7,2008,spring,psdi,3
1080810,7,2008,spring,comp,4.7
1080810,7,2008,spring,maths,4
1080810,7,2008,spring,calc,5.2
1080810,7,2008,spring,mf,8.3
1090810,5,2008,fall,rc,2.3
1090810,5,2008,fall,lwid,5.9
1090810,5,2008,fall,wa,5.5
1090810,5,2008,fall,rf,3.1
1090810,5,2008,fall,cap,1.8
1090810,5,2008,fall,punc,2.1
1090810,5,2008,fall,ue,3.8
1090810,5,2008,fall,lang,2.6
1090810,5,2008,fall,wf,3
1090810,5,2008,fall,ws,4.3
1090810,5,2008,fall,ce,2.6
1090810,5,2008,fall,psdi,2.3
1090810,5,2008,fall,comp,2.2
1090810,5,2008,fall,maths,2.3
1090810,5,2008,fall,calc,5.2
1090810,5,2008,fall,mf,2.5
1090810,5,2008,spring,rc,5.9
1090810,5,2008,spring,lwid,6.8
1090810,5,2008,spring,wa,6.8
1090810,5,2008,spring,rf,3.7
1090810,5,2008,spring,cap,5
1090810,5,2008,spring,punc,4.9
1090810,5,2008,spring,ue,4
1090810,5,2008,spring,lang,4.6
1090810,5,2008,spring,wf,3.9
1090810,5,2008,spring,ws,11.6
1090810,5,2008,spring,ce,4.2
1090810,5,2008,spring,psdi,4.5
1090810,5,2008,spring,comp,5.2
1090810,5,2008,spring,maths,4.6
1090810,5,2008,spring,calc,6.2
1090810,5,2008,spring,mf,3.3
1100810,7,2008,fall,rc,3
1100810,7,2008,fall,lwid,5.6
1100810,7,2008,fall,wa,7.5
1100810,7,2008,fall,rf,4.8
1100810,7,2008,fall,cap,1.5
1100810,7,2008,fall,punc,4.2
1100810,7,2008,fall,ue,3.9
1100810,7,2008,fall,lang,3.2
1100810,7,2008,fall,wf,3.3
1100810,7,2008,fall,ws,4.8
1100810,7,2008,fall,ce,3.1
1100810,7,2008,fall,psdi,5
1100810,7,2008,fall,comp,2.7
1100810,7,2008,fall,maths,3.6
1100810,7,2008,fall,calc,5.7
1100810,7,2008,fall,mf,6.7
1100810,7,2008,spring,rc,1.9
1100810,7,2008,spring,lwid,7.6
1100810,7,2008,spring,wa,10.2
1100810,7,2008,spring,rf,5.5
1100810,7,2008,spring,cap,2.7
1100810,7,2008,spring,punc,4.2
1100810,7,2008,spring,ue,7.3
1100810,7,2008,spring,lang,4.7
1100810,7,2008,spring,wf,4.6
1100810,7,2008,spring,ws,5.8
1100810,7,2008,spring,ce,3.7
1100810,7,2008,spring,psdi,3.1
1100810,7,2008,spring,comp,4.6
1100810,7,2008,spring,maths,3.8
1100810,7,2008,spring,calc,6.2
1100810,7,2008,spring,mf,10.4
10810,9,2009,fall,rc,4.8
10810,9,2009,fall,lang,5
10810,9,2009,fall,cap,4.2
10810,9,2009,fall,punc,4.8
10810,9,2009,fall,ue,5.9
10810,9,2009,fall,ce,6.5
10810,9,2009,fall,psdi,4.6
10810,9,2009,fall,comp,4.3
10810,9,2009,fall,lwid,9.8
10810,9,2009,fall,wa,12.9
10810,9,2009,fall,rf,5.8
10810,9,2009,fall,wf,4.2
10810,9,2009,fall,ws,3.5
10810,9,2009,fall,mf,7.4
10810,9,2009,fall,mc,4.1
10810,9,2009,spring,rc,6.2
10810,9,2009,spring,lang,7.8
10810,9,2009,spring,cap,9.3
10810,9,2009,spring,punc,8.2
10810,9,2009,spring,ue,5.8
10810,9,2009,spring,ce,4.5
10810,9,2009,spring,psdi,5.7
10810,9,2009,spring,comp,6.5
10810,9,2009,spring,lwid,7.6
10810,9,2009,spring,wa,18
10810,9,2009,spring,rf,8.4
10810,9,2009,spring,wf,6.6
10810,9,2009,spring,ws,10.9
10810,9,2009,spring,mf,10.2
10810,9,2009,spring,mc,5.7
20810,5,2009,fall,rc,4.5
20810,5,2009,fall,lang,5.1
20810,5,2009,fall,cap,4.4
20810,5,2009,fall,punc,3
20810,5,2009,fall,ue,4
20810,5,2009,fall,ce,3.4
20810,5,2009,fall,psdi,4.3
20810,5,2009,fall,comp,2.9
20810,5,2009,fall,lwid,6.3
20810,5,2009,fall,wa,5.1
20810,5,2009,fall,rf,6.9
20810,5,2009,fall,wf,5.3
20810,5,2009,fall,ws,3.7
20810,5,2009,fall,mf,8.4
20810,5,2009,fall,mc,4.1
20810,5,2009,spring,rc,3.3
20810,5,2009,spring,lang,3.3
20810,5,2009,spring,cap,2.7
20810,5,2009,spring,punc,2.4
20810,5,2009,spring,ue,4.7
20810,5,2009,spring,ce,2.4
20810,5,2009,spring,psdi,3.3
20810,5,2009,spring,comp,3.8
20810,5,2009,spring,lwid,5.5
20810,5,2009,spring,wa,8.6
20810,5,2009,spring,rf,11.9
20810,5,2009,spring,wf,6.1
20810,5,2009,spring,ws,5
20810,5,2009,spring,mf,10.2
20810,5,2009,spring,mc,4.8
30810,8,2009,fall,rc,4
30810,8,2009,fall,lang,6.4
30810,8,2009,fall,cap,6
30810,8,2009,fall,punc,5.8
30810,8,2009,fall,ue,7.5
30810,8,2009,fall,ce,4.1
30810,8,2009,fall,psdi,5.5
30810,8,2009,fall,comp,3.8
30810,8,2009,fall,lwid,8
30810,8,2009,fall,wa,12.9
30810,8,2009,fall,rf,8.9
30810,8,2009,fall,wf,9.2
30810,8,2009,fall,ws,5.6
30810,8,2009,fall,mf,10.2
30810,8,2009,fall,mc,7.3
30810,8,2009,spring,rc,11.8
30810,8,2009,spring,lang,11.9
30810,8,2009,spring,cap,11.9
30810,8,2009,spring,punc,10.8
30810,8,2009,spring,ue,13
30810,8,2009,spring,ce,6.4
30810,8,2009,spring,psdi,8.5
30810,8,2009,spring,comp,7
30810,8,2009,spring,lwid,11.3
30810,8,2009,spring,wa,7.5
30810,8,2009,spring,rf,15.9
30810,8,2009,spring,wf,18
30810,8,2009,spring,ws,12.9
30810,8,2009,spring,mf,18
30810,8,2009,spring,mc,12.9
40810,9,2009,fall,rc,6.9
40810,9,2009,fall,lang,7.1
40810,9,2009,fall,cap,9.5
40810,9,2009,fall,punc,4.8
40810,9,2009,fall,ue,7
40810,9,2009,fall,ce,4.8
40810,9,2009,fall,psdi,5
40810,9,2009,fall,comp,4.3
40810,9,2009,fall,lwid,12.7
40810,9,2009,fall,wa,8.6
40810,9,2009,fall,rf,6.7
40810,9,2009,fall,wf,7.7
40810,9,2009,fall,ws,4.8
40810,9,2009,fall,mf,9.8
40810,9,2009,fall,mc,4.1
40810,9,2009,spring,rc,6.2
40810,9,2009,spring,lang,7.6
40810,9,2009,spring,cap,7.7
40810,9,2009,spring,punc,6.8
40810,9,2009,spring,ue,8.4
40810,9,2009,spring,ce,3.9
40810,9,2009,spring,psdi,4
40810,9,2009,spring,comp,9.6
40810,9,2009,spring,lwid,11.3
40810,9,2009,spring,wa,18
40810,9,2009,spring,rf,12.4
40810,9,2009,spring,wf,18
40810,9,2009,spring,ws,4.4
40810,9,2009,spring,mf,15.3
40810,9,2009,spring,mc,8.9
60810,7,2009,fall,rc,9.7
60810,7,2009,fall,lang,4.4
60810,7,2009,fall,cap,1.9
60810,7,2009,fall,punc,5
60810,7,2009,fall,ue,9.4
60810,7,2009,fall,ce,4.8
60810,7,2009,fall,psdi,4.9
60810,7,2009,fall,comp,3.1
60810,7,2009,fall,lwid,7.5
60810,7,2009,fall,wa,5.1
60810,7,2009,fall,rf,8.1
60810,7,2009,fall,wf,7.1
60810,7,2009,fall,ws,6.5
60810,7,2009,fall,mf,6.8
60810,7,2009,fall,mc,6.7
60810,7,2009,spring,rc,9.3
60810,7,2009,spring,lang,5.3
60810,7,2009,spring,cap,3
60810,7,2009,spring,punc,5.6
60810,7,2009,spring,ue,7.2
60810,7,2009,spring,ce,6.1
60810,7,2009,spring,psdi,7.8
60810,7,2009,spring,comp,5.2
60810,7,2009,spring,lwid,8.5
60810,7,2009,spring,wa,4.7
60810,7,2009,spring,rf,12.6
60810,7,2009,spring,wf,8.4
60810,7,2009,spring,ws,10.9
60810,7,2009,spring,mf,6.4
60810,7,2009,spring,mc,10.9
70810,5,2009,fall,rc,6.2
70810,5,2009,fall,lang,4.9
70810,5,2009,fall,cap,3.8
70810,5,2009,fall,punc,4
70810,5,2009,fall,ue,6.8
70810,5,2009,fall,ce,3.9
70810,5,2009,fall,psdi,4
70810,5,2009,fall,comp,0.9
70810,5,2009,fall,lwid,5.1
70810,5,2009,fall,wa,4.7
70810,5,2009,fall,rf,8.4
70810,5,2009,fall,wf,4.6
70810,5,2009,fall,ws,9.9
70810,5,2009,fall,mf,3.3
70810,5,2009,fall,mc,4.5
70810,5,2009,spring,rc,8.7
70810,5,2009,spring,lang,5.1
70810,5,2009,spring,cap,3.8
70810,5,2009,spring,punc,5.6
70810,5,2009,spring,ue,5.8
70810,5,2009,spring,ce,3.9
70810,5,2009,spring,psdi,5.5
70810,5,2009,spring,comp,3.6
70810,5,2009,spring,lwid,6.4
70810,5,2009,spring,wa,5.6
70810,5,2009,spring,rf,12.6
70810,5,2009,spring,wf,4.9
70810,5,2009,spring,ws,5.8
70810,5,2009,spring,mf,10
70810,5,2009,spring,mc,5.2
80810,5,2009,fall,rc,4
80810,5,2009,fall,lang,3.8
80810,5,2009,fall,cap,3
80810,5,2009,fall,punc,4
80810,5,2009,fall,ue,14.3
80810,5,2009,fall,ce,3.2
80810,5,2009,fall,psdi,4
80810,5,2009,fall,comp,1.6
80810,5,2009,fall,lwid,3.7
80810,5,2009,fall,wa,2.4
80810,5,2009,fall,rf,3
80810,5,2009,fall,wf,4.2
80810,5,2009,fall,ws,NA
80810,5,2009,fall,mf,2.4
80810,5,2009,fall,mc,4.1
80810,5,2009,spring,rc,4.7
80810,5,2009,spring,lang,3.8
80810,5,2009,spring,cap,2.7
80810,5,2009,spring,punc,1.4
80810,5,2009,spring,ue,7.3
80810,5,2009,spring,ce,3
80810,5,2009,spring,psdi,4.8
80810,5,2009,spring,comp,2.7
80810,5,2009,spring,lwid,3.5
80810,5,2009,spring,wa,4.4
80810,5,2009,spring,rf,4.4
80810,5,2009,spring,wf,4.6
80810,5,2009,spring,ws,9.7
80810,5,2009,spring,mf,2.6
80810,5,2009,spring,mc,3.5
90810,5,2009,fall,rc,3.8
90810,5,2009,fall,lang,5.4
90810,5,2009,fall,cap,6.1
90810,5,2009,fall,punc,4.9
90810,5,2009,fall,ue,5.2
90810,5,2009,fall,ce,4.1
90810,5,2009,fall,psdi,6.3
90810,5,2009,fall,comp,4.1
90810,5,2009,fall,lwid,8
90810,5,2009,fall,wa,8.6
90810,5,2009,fall,rf,8.7
90810,5,2009,fall,wf,6.6
90810,5,2009,fall,ws,9.9
90810,5,2009,fall,mf,7.6
90810,5,2009,fall,mc,4.5
90810,5,2009,spring,rc,4
90810,5,2009,spring,lang,6.9
90810,5,2009,spring,cap,5
90810,5,2009,spring,punc,10.6
90810,5,2009,spring,ue,5.2
90810,5,2009,spring,ce,4.4
90810,5,2009,spring,psdi,5.5
90810,5,2009,spring,comp,6.2
90810,5,2009,spring,lwid,5.8
90810,5,2009,spring,wa,8.6
90810,5,2009,spring,rf,10.5
90810,5,2009,spring,wf,13
90810,5,2009,spring,ws,11.6
90810,5,2009,spring,mf,18
90810,5,2009,spring,mc,6.7
130810,7,2009,fall,rc,4.3
130810,7,2009,fall,lang,3.3
130810,7,2009,fall,cap,4
130810,7,2009,fall,punc,2.5
130810,7,2009,fall,ue,3.4
130810,7,2009,fall,ce,4.6
130810,7,2009,fall,psdi,6.8
130810,7,2009,fall,comp,3.4
130810,7,2009,fall,lwid,7.1
130810,7,2009,fall,wa,6.7
130810,7,2009,fall,rf,5.6
130810,7,2009,fall,wf,2.8
130810,7,2009,fall,ws,3
130810,7,2009,fall,mf,2.8
130810,7,2009,fall,mc,3.8
130810,7,2009,spring,rc,6
130810,7,2009,spring,lang,3.8
130810,7,2009,spring,cap,2.8
130810,7,2009,spring,punc,2.1
130810,7,2009,spring,ue,6.4
130810,7,2009,spring,ce,2.4
130810,7,2009,spring,psdi,4.2
130810,7,2009,spring,comp,3.6
130810,7,2009,spring,lwid,8
130810,7,2009,spring,wa,18
130810,7,2009,spring,rf,4.1
130810,7,2009,spring,wf,3.3
130810,7,2009,spring,ws,2.8
130810,7,2009,spring,mf,4.5
130810,7,2009,spring,mc,4.8
140810,9,2009,fall,rc,5.8
140810,9,2009,fall,lang,7.4
140810,9,2009,fall,cap,9.5
140810,9,2009,fall,punc,5.8
140810,9,2009,fall,ue,7
140810,9,2009,fall,ce,4.5
140810,9,2009,fall,psdi,6
140810,9,2009,fall,comp,4.3
140810,9,2009,fall,lwid,5.3
140810,9,2009,fall,wa,2.9
140810,9,2009,fall,rf,13.2
140810,9,2009,fall,wf,11.4
140810,9,2009,fall,ws,8.9
140810,9,2009,fall,mf,18
140810,9,2009,fall,mc,6.2
140810,9,2009,spring,rc,6.9
140810,9,2009,spring,lang,10.6
140810,9,2009,spring,cap,13
140810,9,2009,spring,punc,8.9
140810,9,2009,spring,ue,10
140810,9,2009,spring,ce,4.5
140810,9,2009,spring,psdi,11.8
140810,9,2009,spring,comp,5.3
140810,9,2009,spring,lwid,6.4
140810,9,2009,spring,wa,5.1
140810,9,2009,spring,rf,18
140810,9,2009,spring,wf,18
140810,9,2009,spring,ws,8.1
140810,9,2009,spring,mf,18
140810,9,2009,spring,mc,12.2
150810,6,2009,fall,rc,2.6
150810,6,2009,fall,lang,4.1
150810,6,2009,fall,cap,3.4
150810,6,2009,fall,punc,4.3
150810,6,2009,fall,ue,4.7
150810,6,2009,fall,ce,3.4
150810,6,2009,fall,psdi,3
150810,6,2009,fall,comp,2.8
150810,6,2009,fall,lwid,5.1
150810,6,2009,fall,wa,2.7
150810,6,2009,fall,rf,5.2
150810,6,2009,fall,wf,3.3
150810,6,2009,fall,ws,5.1
150810,6,2009,fall,mf,2.8
150810,6,2009,fall,mc,4.9
150810,6,2009,spring,rc,6.6
150810,6,2009,spring,lang,6.9
150810,6,2009,spring,cap,7.2
150810,6,2009,spring,punc,6.1
150810,6,2009,spring,ue,7.3
150810,6,2009,spring,ce,4.5
150810,6,2009,spring,psdi,4.4
150810,6,2009,spring,comp,5.8
150810,6,2009,spring,lwid,4.9
150810,6,2009,spring,wa,4.4
150810,6,2009,spring,rf,8
150810,6,2009,spring,wf,6.1
150810,6,2009,spring,ws,9.7
150810,6,2009,spring,mf,6.8
150810,6,2009,spring,mc,6.7
160810,5,2009,fall,rc,4
160810,5,2009,fall,lang,2.9
160810,5,2009,fall,cap,2.7
160810,5,2009,fall,punc,3.4
160810,5,2009,fall,ue,2.5
160810,5,2009,fall,ce,3.7
160810,5,2009,fall,psdi,4
160810,5,2009,fall,comp,3.3
160810,5,2009,fall,lwid,3.3
160810,5,2009,fall,wa,2.2
160810,5,2009,fall,rf,4.2
160810,5,2009,fall,wf,5.7
160810,5,2009,fall,ws,7
160810,5,2009,fall,mf,6.6
160810,5,2009,fall,mc,4.1
160810,5,2009,spring,rc,6.9
160810,5,2009,spring,lang,4.9
160810,5,2009,spring,cap,4.1
160810,5,2009,spring,punc,6.4
160810,5,2009,spring,ue,4.2
160810,5,2009,spring,ce,6
160810,5,2009,spring,psdi,5.9
160810,5,2009,spring,comp,7.1
160810,5,2009,spring,lwid,4.7
160810,5,2009,spring,wa,4.7
160810,5,2009,spring,rf,6.9
160810,5,2009,spring,wf,8.4
160810,5,2009,spring,ws,8.1
160810,5,2009,spring,mf,10.2
160810,5,2009,spring,mc,8.1
180810,7,2009,fall,rc,6.7
180810,7,2009,fall,lang,5
180810,7,2009,fall,cap,6.5
180810,7,2009,fall,punc,4.2
180810,7,2009,fall,ue,4.3
180810,7,2009,fall,ce,7.6
180810,7,2009,fall,psdi,5.9
180810,7,2009,fall,comp,5.2
180810,7,2009,fall,lwid,5.3
180810,7,2009,fall,wa,2.5
180810,7,2009,fall,rf,9.2
180810,7,2009,fall,wf,4.6
180810,7,2009,fall,ws,4.1
180810,7,2009,fall,mf,6.3
180810,7,2009,fall,mc,8
180810,7,2009,spring,rc,6.8
180810,7,2009,spring,lang,8.9
180810,7,2009,spring,cap,7.3
180810,7,2009,spring,punc,10.8
180810,7,2009,spring,ue,7.6
180810,7,2009,spring,ce,7.7
180810,7,2009,spring,psdi,7.8
180810,7,2009,spring,comp,9.3
180810,7,2009,spring,lwid,5.8
180810,7,2009,spring,wa,5.1
180810,7,2009,spring,rf,12.2
180810,7,2009,spring,wf,6.6
180810,7,2009,spring,ws,5
180810,7,2009,spring,mf,12.9
180810,7,2009,spring,mc,12.9
170810,8,2009,fall,rc,13
170810,8,2009,fall,lang,13
170810,8,2009,fall,cap,13
170810,8,2009,fall,punc,13
170810,8,2009,fall,ue,13
170810,8,2009,fall,ce,13
170810,8,2009,fall,psdi,13
170810,8,2009,fall,comp,13
170810,8,2009,fall,lwid,9.8
170810,8,2009,fall,wa,18
170810,8,2009,fall,rf,11.7
170810,8,2009,fall,wf,8.4
170810,8,2009,fall,ws,17.7
170810,8,2009,fall,mf,18
170810,8,2009,fall,mc,18
170810,8,2009,spring,rc,13
170810,8,2009,spring,lang,13
170810,8,2009,spring,cap,13
170810,8,2009,spring,punc,13
170810,8,2009,spring,ue,13
170810,8,2009,spring,ce,13
170810,8,2009,spring,psdi,13
170810,8,2009,spring,comp,13
170810,8,2009,spring,lwid,10.4
170810,8,2009,spring,wa,15.5
170810,8,2009,spring,rf,12.2
170810,8,2009,spring,wf,8.4
170810,8,2009,spring,ws,9.4
170810,8,2009,spring,mf,18
170810,8,2009,spring,mc,18
200810,7,2009,fall,rc,10.2
200810,7,2009,fall,lang,10.9
200810,7,2009,fall,cap,6.8
200810,7,2009,fall,punc,13
200810,7,2009,fall,ue,12.8
200810,7,2009,fall,ce,10.3
200810,7,2009,fall,psdi,13
200810,7,2009,fall,comp,8.5
200810,7,2009,fall,lwid,11.6
200810,7,2009,fall,wa,12.9
200810,7,2009,fall,rf,11.7
200810,7,2009,fall,wf,18
200810,7,2009,fall,ws,11.9
200810,7,2009,fall,mf,6.3
200810,7,2009,fall,mc,10.8
200810,7,2009,spring,rc,13
200810,7,2009,spring,lang,12.9
200810,7,2009,spring,cap,12.6
200810,7,2009,spring,punc,13
200810,7,2009,spring,ue,13
200810,7,2009,spring,ce,11.6
200810,7,2009,spring,psdi,13
200810,7,2009,spring,comp,11.5
200810,7,2009,spring,lwid,9.1
200810,7,2009,spring,wa,15.5
200810,7,2009,spring,rf,14.6
200810,7,2009,spring,wf,18
200810,7,2009,spring,ws,14
200810,7,2009,spring,mf,8.4
200810,7,2009,spring,mc,18
220810,8,2009,fall,rc,7.1
220810,8,2009,fall,lang,10.3
220810,8,2009,fall,cap,13
220810,8,2009,fall,punc,7.9
220810,8,2009,fall,ue,10
220810,8,2009,fall,ce,6.4
220810,8,2009,fall,psdi,12.1
220810,8,2009,fall,comp,5.7
220810,8,2009,fall,lwid,5.1
220810,8,2009,fall,wa,5.1
220810,8,2009,fall,rf,6.7
220810,8,2009,fall,wf,4.2
220810,8,2009,fall,ws,8.9
220810,8,2009,fall,mf,5.9
220810,8,2009,fall,mc,8.8
220810,8,2009,spring,rc,11.4
220810,8,2009,spring,lang,10.9
220810,8,2009,spring,cap,13
220810,8,2009,spring,punc,8.9
220810,8,2009,spring,ue,10.8
220810,8,2009,spring,ce,13
220810,8,2009,spring,psdi,13
220810,8,2009,spring,comp,13
220810,8,2009,spring,lwid,8.5
220810,8,2009,spring,wa,7.5
220810,8,2009,spring,rf,6.3
220810,8,2009,spring,wf,6.1
220810,8,2009,spring,ws,9.4
220810,8,2009,spring,mf,10.7
220810,8,2009,spring,mc,18
230810,7,2009,fall,rc,13
230810,7,2009,fall,lang,13
230810,7,2009,fall,cap,13
230810,7,2009,fall,punc,13
230810,7,2009,fall,ue,13
230810,7,2009,fall,ce,11.8
230810,7,2009,fall,psdi,13
230810,7,2009,fall,comp,5.6
230810,7,2009,fall,lwid,10.6
230810,7,2009,fall,wa,7.5
230810,7,2009,fall,rf,18
230810,7,2009,fall,wf,4.6
230810,7,2009,fall,ws,17.7
230810,7,2009,fall,mf,4.8
230810,7,2009,fall,mc,12.1
230810,7,2009,spring,rc,13
230810,7,2009,spring,lang,13
230810,7,2009,spring,cap,13
230810,7,2009,spring,punc,13
230810,7,2009,spring,ue,13
230810,7,2009,spring,ce,11.1
230810,7,2009,spring,psdi,13
230810,7,2009,spring,comp,8.4
230810,7,2009,spring,lwid,12.4
230810,7,2009,spring,wa,12.9
230810,7,2009,spring,rf,18
230810,7,2009,spring,wf,5.7
230810,7,2009,spring,ws,18
230810,7,2009,spring,mf,6.2
230810,7,2009,spring,mc,18
240810,7,2009,fall,rc,3.5
240810,7,2009,fall,lang,1.7
240810,7,2009,fall,cap,1.9
240810,7,2009,fall,punc,2.2
240810,7,2009,fall,ue,1.5
240810,7,2009,fall,ce,5.6
240810,7,2009,fall,psdi,7.3
240810,7,2009,fall,comp,4.5
240810,7,2009,fall,lwid,5.9
240810,7,2009,fall,wa,3.9
240810,7,2009,fall,rf,7.1
240810,7,2009,fall,wf,5.3
240810,7,2009,fall,ws,8.9
240810,7,2009,fall,mf,4.6
240810,7,2009,fall,mc,6.2
240810,7,2009,spring,rc,9.3
240810,7,2009,spring,lang,8.9
240810,7,2009,spring,cap,11.9
240810,7,2009,spring,punc,4.8
240810,7,2009,spring,ue,9.3
240810,7,2009,spring,ce,9.4
240810,7,2009,spring,psdi,6.4
240810,7,2009,spring,comp,6.2
240810,7,2009,spring,lwid,8
